consolidated_latitude,consolidated_longitude,cluster
50.51999281984215,1.59567398310793,0
50.52023803636371,1.5865782468227,0
50.52003488743544,1.5957009765331387,0
47.230062067926525,-1.633379459639794,2
47.230062067926525,-1.633379459639794,2
47.230062067926525,-1.633379459639794,2
48.09703406678547,-1.6292594023148577,2
49.11,1.23,0
46.68,5.65,3
50.617509,3.009613,0
50.617509,3.009613,0
50.526149397749904,1.5890656778496008,0
47.61449948553901,-2.8296604061265898,2
43.42488,1.98123,4
46.9,6.33,3
49.15014719904583,2.4250531822061485,0
49.37082,3.33156,0
49.292436,6.532536,3
50.352955,2.592142,0
50.685961,3.090513,0
50.685961,3.090513,0
50.686657,3.088513,0
50.686657,3.088513,0
44.11296,4.847374,1
44.11296,4.847374,1
43.720661,1.293831,4
48.02989,2.31455,0
48.02989,2.31455,0
43.634663,-0.488418,4
43.634663,-0.488418,4
49.37222,0.62763,0
49.37222,0.62763,0
49.30163,1.16468,0
49.30163,1.16468,0
44.1116,0.87869,4
44.1116,0.87869,4
46.80108,-1.43068,2
46.80108,-1.43068,2
46.80108,-1.43068,2
46.80108,-1.43068,2
47.872924,-1.877296,2
49.444483,1.198302,0
49.485247,1.701218,0
43.720661,1.293831,4
49.485247,1.701218,0
47.033194,2.642109,0
46.8028,-1.132373,2
50.835355,2.419338,0
49.807991,1.174513,0
49.807991,1.174513,0
50.27826,2.53257,0
50.27826,2.53257,0
49.64236,1.04892,0
49.26531,1.53926,0
49.91873,1.0863,0
49.91873,1.0863,0
49.317556,1.158141,0
49.91873,1.0863,0
48.90201,-1.51412,2
47.841494,0.756636,2
49.26531,1.53926,0
49.64236,1.04892,0
49.64236,1.04892,0
49.47628,-1.6202,2
43.505927,1.556537,4
47.430663,1.435987,0
47.430663,1.435987,0
47.430663,1.435987,0
47.342617,1.165482,0
49.478708,1.739356,0
43.505927,1.556537,4
48.286584,-2.826011,2
49.026868,2.36895,0
47.430663,1.435987,0
47.342617,1.165482,0
49.47628,-1.6202,2
43.505927,1.556537,4
49.47628,-1.6202,2
43.54648,1.35292,4
48.90201,-1.51412,2
48.72593,-1.16648,2
49.71463,1.09772,0
48.90201,-1.51412,2
50.12729,1.83187,0
44.726374,4.597396,1
50.12729,1.83187,0
43.54648,1.35292,4
49.026868,2.36895,0
49.71463,1.09772,0
46.8028,-1.132373,2
49.653097,0.601289,0
50.835355,2.419338,0
48.72593,-1.16648,2
48.286584,-2.826011,2
49.653097,0.601289,0
45.73064,4.835647,1
45.73064,4.835647,1
45.73064,4.835647,1
45.774545,4.781649,1
45.749462,4.886463,1
45.752824,4.838031,1
45.752824,4.838031,1
45.772218,4.853004,1
45.752512,4.868093,1
45.777167,4.804307,1
45.777167,4.804307,1
45.746565,4.84352,1
45.758607,4.861625,1
45.758607,4.861625,1
45.768693,4.88884,1
45.763164,4.874061,1
45.763164,4.874061,1
45.817736,4.842099,1
45.822366,4.872508,1
45.754568,4.88493,1
45.754568,4.88493,1
45.822366,4.872508,1
45.74192,4.797609,1
45.74192,4.797609,1
45.774643,4.859324,1
45.758995,4.845828,1
45.758995,4.845828,1
45.758995,4.845828,1
45.775426,4.819801,1
45.777419,4.828562,1
45.777419,4.828562,1
45.766396,4.85112,1
45.766396,4.85112,1
45.797818,4.84435,1
45.756093,4.801467,1
45.735055,4.87067,1
45.817736,4.842099,1
45.696632,4.884666,1
45.742073,4.860316,1
45.696632,4.884666,1
45.742985,4.875958,1
45.788793,4.814177,1
45.786008,4.715171,1
45.781436,4.834249,1
45.773218,4.81272,1
45.773218,4.81272,1
45.7516,4.827238,1
45.7516,4.827238,1
45.761843,4.849277,1
45.761843,4.849277,1
45.734346,4.909035,1
45.717164,4.814662,1
45.609585,4.789628,1
45.746524,4.82456,1
45.753338,4.849443,1
45.77919,4.873976,1
45.774074,4.86727,1
45.864387,4.831712,1
45.869805,4.820283,1
45.727861,4.808221,1
45.880164,4.862851,1
45.821754,4.89595,1
45.804627,4.884058,1
45.832194,4.878329,1
45.82162,4.863155,1
45.832194,4.878329,1
45.72577,4.969977,1
45.72577,4.969977,1
45.729335,4.815252,1
45.729335,4.815252,1
45.762188,4.898679,1
45.730238,4.887876,1
45.730238,4.887876,1
45.730238,4.887876,1
45.730238,4.887876,1
45.730192,4.887705,1
45.730192,4.887705,1
45.862377,4.84524,1
45.67015,4.824257,1
45.814521,4.716219,1
45.70403,4.825499,1
45.795544,5.048532,1
45.747098,4.798611,1
45.795544,5.048532,1
45.88337,4.803614,1
45.639385,4.842062,1
45.583926,4.768391,1
45.583926,4.768391,1
45.692455,4.794226,1
45.692455,4.794226,1
45.835363,4.844746,1
45.770826,4.881616,1
45.760216,4.888936,1
45.688457,4.829716,1
45.688457,4.829716,1
45.751773,4.767208,1
45.692093,4.803939,1
45.782509,4.879203,1
45.692093,4.803939,1
45.763032,4.854351,1
45.763032,4.854351,1
45.759943,4.841473,1
45.759943,4.841473,1
45.726871,4.830579,1
45.793681,4.793958,1
45.793681,4.793958,1
45.758517,4.863127,1
45.758517,4.863127,1
45.784265,4.81184,1
45.784265,4.81184,1
45.737533,4.884842,1
45.774634,4.88827,1
45.817008,4.887676,1
45.767571,5.009728,1
45.757816,4.813275,1
45.765502,4.850495,1
45.76973,4.875101,1
45.60042,4.76991,1
45.755436,4.872684,1
45.770418,4.806765,1
45.765487,4.923888,1
45.765487,4.923888,1
45.757145,4.857939,1
45.757145,4.857939,1
45.746092,4.844451,1
45.746092,4.844451,1
45.744922,4.83123,1
45.744922,4.83123,1
45.832428,4.849126,1
45.832428,4.849126,1
45.664807,4.957743,1
45.835806,4.822612,1
45.837597,4.77209,1
45.581722,4.777584,1
45.581722,4.777584,1
45.733704,4.862654,1
45.733704,4.862654,1
45.864479,4.743303,1
45.749022,4.858032,1
45.766254,4.862361,1
45.773879,4.847266,1
45.777573,4.915696,1
45.697485,4.89177,1
45.757096,4.928076,1
45.821438,4.915998,1
45.821438,4.915998,1
45.817726,4.750663,1
45.674233,4.858505,1
45.671376,4.898917,1
45.744,4.722982,1
45.75008232664909,4.875772614086151,1
45.760931142089184,4.84609441901438,1
45.7444073,4.8918324,1
45.74566739999999,4.866588999999999,1
45.840823,4.834654,1
45.76834890000001,4.82702,1
45.756634,4.8419137,1
45.7500229161137,4.8640508509262,1
45.7704133,4.864143299999999,1
45.7642864,4.7840631,1
45.764286,4.784063,1
45.765822,4.898926899999999,1
45.765822,4.898927,1
45.7381362,4.8303424,1
45.7311159,4.9167057,1
45.747476,4.822522,1
45.747476,4.822522,1
45.835562,4.7698931,1
45.746018,4.725522,1
45.913791,4.777065,1
45.869307,4.8444322,1
45.913791,4.777065,1
45.7805226,4.739784999999999,1
45.7457181,4.7548961,1
45.814388,4.819621,1
45.75744,4.796237,1
45.7551339,4.812634,1
45.6970107,4.7948606,1
45.726635,4.863299,1
45.742484,4.817802,1
45.754439,4.782994,1
45.72893,4.876832,1
45.72893,4.876832,1
45.758426,4.722615,1
45.758426,4.722615,1
45.696395,4.872156,1
45.696395,4.872156,1
45.648403,4.812139,1
45.648403,4.812139,1
45.785288,4.734441,1
45.754512,4.850437,1
45.754512,4.850437,1
45.742366,4.919721,1
45.742366,4.919721,1
45.852635,4.872527,1
45.852635,4.872527,1
45.786609,4.797656,1
45.817578,4.900704,1
45.705336,4.901374,1
45.772192,4.976542,1
45.737199,4.837835,1
45.726701,4.919312,1
45.767058,5.003734,1
45.652114,4.795381,1
45.765054,4.755318,1
45.770299,5.035817,1
45.786734,4.789977,1
45.720002,4.888112,1
45.666275,4.850108,1
45.816332,4.771318,1
45.738293,4.773797,1
45.738293,4.773797,1
45.737324,4.852093,1
45.737324,4.852093,1
45.877467,4.838506,1
45.877467,4.838506,1
45.715749,4.79816,1
45.715749,4.79816,1
45.737828,4.969988,1
45.713032,4.806887,1
45.737828,4.969988,1
45.735576,4.765452,1
45.760804,4.778237,1
45.78257,4.78582,1
45.718196656237,4.926779207790748,1
45.69125,4.949094,1
45.78576,4.928949,1
45.771356,4.986585,1
45.771356,4.986585,1
45.694556,4.855184,1
45.664925,4.894663,1
45.794353,4.849492,1
45.794353,4.849492,1
45.779157,4.859705,1
45.779157,4.859705,1
45.8205,4.760909,1
45.8205,4.760909,1
45.679845,4.957432,1
45.679845,4.957432,1
45.74728,4.936937,1
45.74728,4.936937,1
45.782128,4.888445,1
45.782128,4.888445,1
45.706235,4.852532,1
45.692814,4.940114,1
45.69574,4.952119,1
45.69574,4.952119,1
45.776037,4.800152,1
45.776037,4.800152,1
45.84807,4.83156,1
45.745548,4.851272,1
45.745548,4.851272,1
45.745548,4.851272,1
45.756307,4.863521,1
45.777519,4.919892,1
45.78694,4.834116,1
45.78694,4.834116,1
45.750243,4.845349,1
45.765606,4.828203,1
45.768929,4.842903,1
45.768929,4.842903,1
45.762921,4.841962,1
45.769151,4.955587,1
45.763361,4.848397,1
45.763361,4.848397,1
45.767701,4.858266,1
45.767701,4.858266,1
45.755746,4.827657,1
45.755746,4.827657,1
45.757006,4.851691,1
45.757006,4.851691,1
45.788587,4.854637,1
45.788587,4.854637,1
45.784019,4.765806,1
45.749838,4.836853,1
45.749838,4.836853,1
45.771588,4.84858,1
45.754859,4.834451,1
45.754859,4.834451,1
45.731668,4.826636,1
45.731668,4.826636,1
45.760144,4.770547,1
45.771705,4.82572,1
45.769459,4.837599,1
45.743645,4.83371,1
45.743645,4.83371,1
45.736845,4.918049,1
45.736845,4.918049,1
45.844635,4.854293,1
45.853939,4.799631,1
45.809992,4.798111,1
45.746765,4.904544,1
45.762465,4.868584,1
45.762465,4.868584,1
49.289594,-0.131583,2
49.289594,-0.131583,2
44.771834,-0.343467,4
44.771834,-0.343467,4
44.771834,-0.343467,4
44.7584219100571,-1.07305807669903,4
44.7584219100571,-1.07305807669903,4
44.7584219100571,-1.07305807669903,4
44.031789140183314,-0.9090047949082632,4
44.031789140183314,-0.9090047949082632,4
44.994734954153934,-0.442962957937541,4
44.994734954153934,-0.442962957937541,4
44.994734954153934,-0.442962957937541,4
44.92745981345226,-0.4850325707844383,4
44.92745981345226,-0.4850325707844383,4
44.84424790207824,-0.6097311942322391,4
44.84424790207824,-0.6097311942322391,4
44.84424790207824,-0.6097311942322391,4
44.84424790207824,-0.6097311942322391,4
44.84424790207824,-0.6097311942322391,4
44.84424790207824,-0.6097311942322391,4
46.238846,1.489194,4
48.80428001130582,2.288705166710507,0
44.831251,-0.396398,4
49.34598361849268,0.0857715520454427,2
49.42546227039132,1.055113069987387,0
49.49425418225942,0.1430293621251989,2
49.757237685644775,0.3968564626593063,0
49.757237685644775,0.3968564626593063,0
45.681315,0.177572,4
44.885891,4.88043,1
44.885891,4.88043,1
48.88292,1.4738,0
42.773842,2.91004,4
42.773842,2.91004,4
42.773842,2.91004,4
46.312225,-0.477346,2
45.682099,0.17375,4
48.829436,2.679686,0
44.78050419414184,-0.3437242521150294,4
44.78050419414184,-0.3437242521150294,4
46.953431,2.010078,0
46.953431,2.010078,0
43.112761,0.385819,4
43.112761,0.385819,4
47.403462,-0.453493,2
47.403462,-0.453493,2
45.811605,1.257868,4
45.811605,1.257868,4
46.312225,-0.477346,2
46.312225,-0.477346,2
45.175819,1.58055,4
45.175819,1.58055,4
47.821012,-0.721129,2
47.821012,-0.721129,2
43.301654,6.235178,1
43.301654,6.235178,1
45.875192,1.271998,4
45.875192,1.271998,4
45.682099,0.17375,4
45.682099,0.17375,4
48.88292,1.4738,0
48.88292,1.4738,0
48.829436,2.679686,0
48.829436,2.679686,0
45.681315,0.177572,4
44.771834,-0.343467,4
44.84424790207824,-0.6097311942322391,4
44.771834,-0.343467,4
46.238846,1.489194,4
47.821012,-0.721129,2
47.821012,-0.721129,2
48.76421,2.355932,0
48.763519,2.356659,0
48.898351,2.263132,0
48.88843,2.245235,0
48.88843,2.245235,0
48.618889,2.331646,0
47.918854,7.528923,3
47.918854,7.528923,3
49.000044,2.522993,0
49.000044,2.522993,0
49.000044,2.522993,0
46.191921,6.232915,1
46.191921,6.232915,1
44.690654,-0.500089,4
44.690654,-0.500089,4
45.61729,6.770813,1
45.61729,6.770813,1
43.19321,2.75688,4
43.19321,2.75688,4
43.19321,2.75688,4
45.458411,6.96711,1
45.458411,6.96711,1
45.458411,6.96711,1
45.458411,6.96711,1
45.458411,6.96711,1
45.083061,5.765371,1
45.083061,5.765371,1
45.083061,5.765371,1
45.083061,5.765371,1
45.083061,5.765371,1
45.083061,5.765371,1
45.083061,5.765371,1
43.5245,1.39864,4
43.5245,1.39864,4
43.5245,1.3986,4
43.5245,1.39864,4
43.5245,1.3986,4
48.963852,2.564817,0
48.9638,2.5646,0
48.963852,2.564817,0
48.9638,2.5646,0
49.102183,-1.115194,2
49.102182577,-1.1151941266,2
49.102183,-1.115194,2
49.102182577,-1.1151941266,2
49.102183,-1.115194,2
49.102183,-1.115194,2
45.898131,6.810627,1
45.898425,6.811706,1
45.898131,6.810627,1
45.898425,6.811706,1
48.59459,2.44222,0
48.594189,2.442461,0
48.59459,2.44222,0
48.594189,2.442461,0
48.594189,2.442461,0
45.6516,4.83576,1
45.6516,4.83576,1
45.6516,4.8358,1
45.6516,4.8358,1
45.6516,4.83576,1
45.6516,4.8358,1
43.809852,4.329362,1
43.809852,4.329362,1
43.809852,4.329362,1
43.809852,4.329362,1
43.809852,4.329362,1
43.809852,4.329362,1
48.83882,2.253406,0
48.838668,2.253513,0
43.589351,5.193534,1
43.5899,5.1935,1
43.589351,5.193534,1
43.5899,5.1935,1
43.5899,5.1935,1
43.589351,5.193534,1
43.5899,5.1935,1
43.589351,5.193534,1
43.589351,5.193534,1
43.589351,5.193534,1
48.758095,2.34749,0
48.7581,2.3475,0
43.508923,5.439336,1
43.508923,5.439336,1
45.697245,4.824651,1
45.697245,4.824651,1
45.697245,4.824651,1
44.940452,4.908895,1
44.9402,4.908418,1
44.940452,4.908895,1
44.9402,4.908418,1
44.940452,4.908895,1
44.9402,4.908418,1
44.9402,4.908418,1
44.645735,-0.436995,4
44.6466,-0.4371,4
44.645735,-0.436995,4
44.6466,-0.4371,4
44.6466,-0.4371,4
44.6466,-0.4371,4
44.645735,-0.436995,4
45.278781,5.623604,1
45.2782,5.6244,1
45.278781,5.623604,1
45.2782,5.6244,1
45.2782,5.6244,1
50.280934,3.906444,0
50.280934,3.906444,0
50.280934,3.906444,0
50.519015,3.205246,0
50.519015,3.205246,0
50.519015,3.205246,0
48.7666,2.6523,0
48.7666,2.6523,0
48.7666,2.6523,0
48.7666,2.6523,0
48.7666,2.6523,0
48.7666,2.6523,0
48.7666,2.6523,0
48.837835,2.547409,0
48.837835,2.547409,0
48.837835,2.547409,0
48.837835,2.547409,0
48.837835,2.547409,0
48.837835,2.547409,0
48.837835,2.547409,0
45.789286,3.117633,1
45.789286,3.117633,1
45.789286,3.117633,1
48.781447,2.172744,0
48.781431,2.172234,0
48.781447,2.172744,0
48.781431,2.172234,0
47.341439,0.703992,2
47.341439,0.703992,2
47.341439,0.703992,2
47.341439,0.703992,2
47.341439,0.703992,2
47.341439,0.703992,2
47.341439,0.703992,2
47.265314,-1.489418,2
47.2653,-1.4894,2
47.265314,-1.489418,2
47.2653,-1.4894,2
47.265314,-1.489418,2
49.444077,1.076274,0
49.444077,1.076274,0
49.4441,1.0762,0
49.444077,1.076274,0
49.4441,1.0762,0
49.444077,1.076274,0
49.4441,1.0762,0
48.981678,1.719853,0
48.9816,1.7201,0
48.981678,1.719853,0
48.9816,1.7201,0
48.981678,1.719853,0
48.9816,1.7201,0
48.9816,1.7201,0
49.38024,-1.295732,2
49.38024,-1.295732,2
49.38024,-1.295732,2
46.118112,3.41117,1
46.117318,3.412655,1
46.118112,3.41117,1
46.117318,3.412655,1
46.118112,3.41117,1
46.117318,3.412655,1
46.118112,3.41117,1
46.117318,3.412655,1
46.177021,-1.104742,2
46.1771,-1.10417,2
46.177021,-1.104742,2
46.1771,-1.10417,2
46.177021,-1.104742,2
46.1771,-1.10417,2
45.772967,3.096547,1
45.772967,3.096547,1
45.7729,3.0961,1
45.772967,3.096547,1
45.7729,3.0961,1
45.772967,3.096547,1
45.7729,3.0961,1
45.772967,3.096547,1
45.7729,3.0961,1
48.192041,6.439193,3
48.192041,6.439193,3
48.192041,6.439193,3
48.192041,6.439193,3
49.1295,6.1651,3
49.1295,6.1651,3
49.1295,6.1651,3
47.959661,-3.95845,2
49.009377,2.537134,0
47.959661,-3.95845,2
49.009377,2.537134,0
43.721181,5.54193,1
43.721181,5.54193,1
43.721181,5.54193,1
43.721181,5.54193,1
48.436347,1.520438,0
48.436347,1.520438,0
48.436347,1.520438,0
48.436347,1.520438,0
48.436347,1.520438,0
48.436347,1.520438,0
45.669722,4.850435,1
45.6697,4.8504,1
48.21135,4.241365,0
48.2114,4.2415,0
48.21135,4.241365,0
48.2114,4.2415,0
48.21135,4.241365,0
48.21135,4.241365,0
48.590575,6.419403,3
48.5909,6.4184,3
48.590575,6.419403,3
48.5909,6.4184,3
49.78609,3.335014,0
49.78542,3.334361,0
49.78609,3.335014,0
49.78542,3.334361,0
50.71071,1.600656,0
50.71071,1.600656,0
50.71071,1.600656,0
47.453693,-0.554403,2
47.4538,-0.5537,2
47.453693,-0.554403,2
47.4538,-0.5537,2
47.453693,-0.554403,2
47.4538,-0.5537,2
47.821635,-3.468731,2
47.8216,-3.4687,2
47.821635,-3.468731,2
47.8216,-3.4687,2
47.821635,-3.468731,2
47.1617,-1.5132,2
47.1617,-1.5132,2
47.1617,-1.5132,2
47.1617,-1.5132,2
47.779049,-3.195118,2
47.779049,-3.195118,2
47.779049,-3.195118,2
44.8737,-0.507334,4
44.873687,-0.507336,4
44.8737,-0.507334,4
44.873687,-0.507336,4
48.707985,7.709794,3
48.707985,7.709794,3
48.708,7.7098,3
48.707985,7.709794,3
48.708,7.7098,3
48.550222,-3.112511,2
48.5502,-3.1125,2
48.550222,-3.112511,2
48.5502,-3.1125,2
48.550222,-3.112511,2
48.5502,-3.1125,2
48.550222,-3.112511,2
48.5502,-3.1125,2
45.7547,3.12959,1
45.7547,3.12959,1
45.7547,3.1296,1
45.7547,3.12959,1
45.7547,3.1296,1
49.173149,-0.389485,2
49.1727,-0.389726,2
49.173149,-0.389485,2
49.1727,-0.389726,2
49.173149,-0.389485,2
49.1727,-0.389726,2
49.173149,-0.389485,2
49.1727,-0.389726,2
49.173149,-0.389485,2
49.1727,-0.389726,2
50.61693,3.024536,0
50.61685,3.024687,0
50.61693,3.024536,0
50.61685,3.024687,0
50.61693,3.024536,0
50.61685,3.024687,0
50.61693,3.024536,0
50.61685,3.024687,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.785516,2.366373,0
48.839836,2.231321,0
48.839836,2.231321,0
48.8397,2.2311,0
45.442142,4.410002,1
45.442142,4.410002,1
45.4421,4.40961,1
45.442142,4.410002,1
45.4421,4.40961,1
45.442142,4.410002,1
45.4421,4.40961,1
45.442142,4.410002,1
45.4421,4.40961,1
45.4421,4.40961,1
47.237872,-1.569062,2
47.2378,-1.5695,2
47.237872,-1.569062,2
47.2378,-1.5695,2
47.237872,-1.569062,2
47.2378,-1.5695,2
43.316251,5.383225,1
43.316251,5.383225,1
43.3162,5.3831,1
43.316251,5.383225,1
43.3162,5.3831,1
48.916634,2.443813,0
48.916634,2.443813,0
48.916634,2.443813,0
48.595781,7.709203,3
48.595781,7.709203,3
48.891905,2.144751,0
48.8919,2.1448,0
47.789562,3.669435,0
47.7877,3.6719,0
47.789562,3.669435,0
47.7877,3.6719,0
47.7877,3.6719,0
47.7877,3.6719,0
47.7877,3.6719,0
47.7877,3.6719,0
49.072674,2.55165,0
49.072674,2.55165,0
47.975069,3.198907,0
47.9741,3.1995,0
47.975069,3.198907,0
47.9741,3.1995,0
47.9741,3.1995,0
47.975069,3.198907,0
49.52435,2.72303,0
49.52435,2.72303,0
49.5235,2.7224,0
49.52435,2.72303,0
49.52435,2.72303,0
49.5235,2.7224,0
49.52435,2.72303,0
49.5235,2.7224,0
49.52435,2.72303,0
49.5235,2.7224,0
49.5235,2.7224,0
49.5235,2.7224,0
49.5235,2.7224,0
48.595281,2.443222,0
48.5944,2.4439,0
48.595281,2.443222,0
48.5944,2.4439,0
44.866331,4.867226,1
44.8655,4.8669,1
44.866331,4.867226,1
44.8655,4.8669,1
44.866331,4.867226,1
44.866331,4.867226,1
48.722346,2.261636,0
48.722346,2.261636,0
48.7223,2.2614,0
48.722346,2.261636,0
48.7223,2.2614,0
50.531704,3.045959,0
50.531704,3.045959,0
47.768193,7.382357,3
47.768169,7.382796,3
47.768193,7.382357,3
47.768169,7.382796,3
47.768193,7.382357,3
47.768169,7.382796,3
